resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId
23560,977,4,1,14,12,\N,R,19,0.0,1,\N,\N,\N,0,\N,\N,130
23561,977,830,9,33,5,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,130
23562,978,1,131,44,1,1,1,1,25.0,51,1:21:27.430,4887430,48,1,1:30.621,234.025,1
23563,978,822,131,77,9,2,2,2,18.0,51,+14.063,4901493,46,3,1:30.905,233.294,1
23565,978,830,9,33,4,4,4,4,12.0,51,+52.125,4939555,51,2,1:30.678,233.878,1
23566,978,817,9,3,19,5,5,5,10.0,51,+1:05.955,4953385,47,6,1:31.874,230.833,1
23567,978,807,4,27,5,6,6,6,8.0,51,+1:08.109,4955539,43,8,1:32.577,229.080,1
23569,978,839,10,31,7,8,8,8,4.0,50,\N,\N,39,15,1:33.521,226.768,11
23570,978,815,10,11,6,9,9,9,2.0,50,\N,\N,42,14,1:33.504,226.809,11
23573,978,825,210,20,16,12,12,12,0.0,50,\N,\N,41,9,1:32.683,228.818,11
23577,978,840,3,18,15,16,16,16,0.0,50,\N,\N,44,12,1:33.400,227.062,11
23579,978,4,1,14,20,\N,R,18,0.0,32,\N,\N,22,18,1:34.263,224.983,131
23580,978,832,5,55,13,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,130
23584,979,822,131,77,3,3,3,3,15.0,70,+12.462,5999175,68,6,1:21.214,194.198,1
23585,979,1,131,44,4,4,4,4,12.0,70,+12.885,5999598,66,5,1:20.818,195.149,1
23586,979,830,9,33,5,5,5,5,10.0,70,+13.276,5999989,44,3,1:20.490,195.944,1
23587,979,4,1,14,7,6,6,6,8.0,70,+1:11.223,6057936,69,1,1:20.182,196.697,1
23588,979,832,5,55,9,7,7,7,6.0,69,\N,\N,67,11,1:21.871,192.639,11
23589,979,815,10,11,13,8,8,8,4.0,69,\N,\N,68,14,1:22.105,192.090,11
23590,979,839,10,31,11,9,9,9,2.0,69,\N,\N,60,15,1:22.431,191.330,11
23594,979,825,210,20,15,13,13,13,0.0,69,\N,\N,67,13,1:22.100,192.102,11
23595,979,840,3,18,17,14,14,14,0.0,69,\N,\N,53,16,1:22.830,190.409,11
23598,979,807,4,27,12,17,17,17,0.0,67,\N,\N,61,8,1:21.611,193.253,23
23601,979,817,9,3,6,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
23602,980,1,131,44,1,1,1,1,25.0,44,1:24:42.820,5082820,35,2,1:46.603,236.526,1
23604,980,817,9,3,6,3,3,3,15.0,44,+10.791,5093611,44,3,1:47.549,234.445,1
23606,980,822,131,77,3,5,5,5,10.0,44,+16.456,5099276,37,4,1:47.721,234.071,1
23607,980,807,4,27,7,6,6,6,8.0,44,+28.087,5110907,39,7,1:48.922,231.490,1
23610,980,839,10,31,9,9,9,9,2.0,44,+38.154,5120974,37,14,1:49.721,229.804,1
23611,980,832,5,55,13,10,10,10,1.0,44,+39.447,5122267,39,13,1:49.709,229.829,1
23612,980,840,3,18,15,11,11,11,0.0,44,+48.999,5131819,41,16,1:50.543,228.095,1
23616,980,825,210,20,12,15,15,15,0.0,44,+1:07.262,5150082,36,9,1:49.126,231.057,1
23618,980,815,10,11,8,17,17,17,0.0,42,\N,\N,27,6,1:48.300,232.819,6
23619,980,4,1,14,10,\N,R,18,0.0,25,\N,\N,12,19,1:51.720,225.692,5
23620,980,830,9,33,5,\N,R,19,0.0,7,\N,\N,5,18,1:51.022,227.111,5
23622,981,1,131,44,1,1,1,1,25.0,53,1:15:32.312,4532312,50,2,1:23.488,249.793,1
23623,981,822,131,77,4,2,2,2,18.0,53,+4.471,4536783,53,3,1:23.488,249.095,1
23625,981,817,9,3,16,4,4,4,12.0,53,+40.335,4572647,49,1,1:23.361,250.174,1
23627,981,839,10,31,3,6,6,6,8.0,53,+1:11.528,4603840,53,11,1:25.054,243.482,1
23628,981,840,3,18,2,7,7,7,6.0,53,+1:14.156,4606468,51,10,1:25.625,243.559,1
23630,981,815,10,11,10,9,9,9,2.0,53,+1:15.276,4607588,48,6,1:24.968,245.442,1
23631,981,830,9,33,13,10,10,10,1.0,52,\N,\N,48,5,1:24.351,247.238,11
23632,981,825,210,20,9,11,11,11,0.0,52,\N,\N,48,15,1:26.037,242.393,11
23634,981,807,4,27,14,13,13,13,0.0,52,\N,\N,46,16,1:26.131,242.128,11
23635,981,832,5,55,15,14,14,14,0.0,52,\N,\N,46,17,1:26.210,241.906,11
23638,981,4,1,14,19,17,17,17,0.0,50,\N,\N,44,13,1:25.871,242.861,6
23642,982,1,131,44,5,1,1,1,25.0,58,2:03:23.544,7403544,55,1,1:45.008,173.643,1
23643,982,817,9,3,3,2,2,2,18.0,58,+4.507,7408051,57,2,1:45.301,173.160,1
23644,982,822,131,77,6,3,3,3,15.0,58,+8.800,7412344,54,3,1:45.405,172.989,1
23645,982,832,5,55,10,4,4,4,12.0,58,+22.822,7426366,52,4,1:46.537,171.151,1
23646,982,815,10,11,12,5,5,5,10.0,58,+25.359,7428903,52,7,1:46.731,170.840,1
23649,982,840,3,18,18,8,8,8,4.0,58,+41.696,7445240,55,9,1:47.512,169.599,1
23651,982,839,10,31,14,10,10,10,1.0,58,+44.795,7448339,52,12,1:47.677,169.339,1
23654,982,825,210,20,16,\N,R,13,0.0,50,\N,\N,44,10,1:47.585,169.484,5
23655,982,807,4,27,7,\N,R,14,0.0,48,\N,\N,37,13,1:48.011,168.816,5
23658,982,4,1,14,8,\N,R,17,0.0,8,\N,\N,6,17,2:13.579,136.503,130
23660,982,830,9,33,2,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,3
23662,983,830,9,33,3,1,1,1,25.0,56,1:30:01.290,5401290,50,4,1:34.467,211.235,1
23663,983,1,131,44,1,2,2,2,18.0,56,+12.770,5414060,48,3,1:34.452,211.269,1
23664,983,817,9,3,4,3,3,3,15.0,56,+22.519,5423809,55,5,1:34.770,210.560,1
23666,983,822,131,77,5,5,5,5,10.0,56,+56.021,5457311,44,6,1:35.284,209.424,1
23667,983,815,10,11,9,6,6,6,8.0,56,+1:18.630,5479920,32,7,1:35.591,208.751,1
23669,983,840,3,18,13,8,8,8,4.0,55,\N,\N,46,12,1:36.627,206.513,11
23671,983,839,10,31,6,10,10,10,1.0,55,\N,\N,36,15,1:37.075,205.560,11
23672,983,4,1,14,10,11,11,11,0.0,55,\N,\N,11,11,1:36.501,206.783,11
23673,983,825,210,20,17,12,12,12,0.0,55,\N,\N,46,18,1:37.192,205.313,11
23675,983,842,5,10,15,14,14,14,0.0,55,\N,\N,45,16,1:37.170,205.359,11
23677,983,807,4,27,8,16,16,16,0.0,55,\N,\N,52,2,1:34.266,211.686,11
23680,983,832,5,55,14,\N,R,19,0.0,29,\N,\N,27,19,1:38.123,203.365,5
23682,984,1,131,44,1,1,1,1,25.0,53,1:27:31.194,5251194,43,6,1:33.780,222.917,1
23683,984,830,9,33,4,2,2,2,18.0,53,+1.211,5252405,51,5,1:33.730,223.036,1
23684,984,817,9,3,3,3,3,3,15.0,53,+9.679,5260873,52,3,1:33.694,223.122,1
23685,984,822,131,77,6,4,4,4,12.0,53,+10.580,5261774,50,1,1:33.144,224.439,1
23687,984,839,10,31,5,6,6,6,8.0,53,+1:07.788,5318982,50,11,1:34.843,220.419,1
23688,984,815,10,11,7,7,7,7,6.0,53,+1:11.424,5322618,23,10,1:34.744,220.649,1
23689,984,825,210,20,12,8,8,8,4.0,53,+1:28.953,5340147,50,13,1:35.338,219.274,1
23692,984,4,1,14,20,11,11,11,0.0,52,\N,\N,45,12,1:35.111,219.797,11
23694,984,842,5,10,14,13,13,13,0.0,52,\N,\N,45,8,1:34.533,221.141,11
23697,984,840,3,18,15,\N,R,16,0.0,45,\N,\N,37,9,1:34.548,221.106,36
23698,984,807,4,27,11,\N,R,17,0.0,40,\N,\N,28,15,1:35.883,218.028,33
23701,984,832,5,55,19,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3
23702,985,1,131,44,1,1,1,1,25.0,56,1:33:50.991,5630991,48,5,1:38.776,200.927,1
23705,985,830,9,33,16,4,4,4,12.0,56,+16.768,5647759,39,4,1:38.060,202.394,1
23706,985,822,131,77,3,5,5,5,10.0,56,+34.967,5665958,54,2,1:37.767,203.001,1
23707,985,839,10,31,6,6,6,6,8.0,56,+1:30.980,5721971,53,13,1:40.499,197.482,1
23708,985,832,4,55,7,7,7,7,6.0,56,+1:32.944,5723935,43,12,1:40.462,197.555,1
23709,985,815,10,11,9,8,8,8,4.0,55,\N,\N,14,14,1:40.851,196.793,11
23712,985,840,3,18,15,11,11,11,0.0,55,\N,\N,38,7,1:39.666,199.133,11
23717,985,825,210,20,17,16,16,16,0.0,55,\N,\N,51,3,1:37.893,202.739,11
23718,985,4,1,14,8,\N,R,17,0.0,24,\N,\N,21,18,1:41.537,195.463,5
23719,985,817,9,3,4,\N,R,18,0.0,14,\N,\N,14,9,1:40.102,198.265,5
23721,985,807,4,27,18,\N,R,20,0.0,3,\N,\N,2,19,1:44.270,190.340,5
23722,986,830,9,33,2,1,1,1,25.0,71,1:36:26.552,5786552,65,2,1:18.892,196.400,1
23723,986,822,131,77,4,2,2,2,18.0,71,+19.678,5806230,70,3,1:19.374,195.207,1
23726,986,839,10,31,6,5,5,5,10.0,70,\N,\N,67,9,1:20.946,191.416,11
23727,986,840,3,18,11,6,6,6,8.0,70,\N,\N,53,12,1:21.062,191.142,11
23728,986,815,10,11,9,7,7,7,6.0,70,\N,\N,54,4,1:19.929,193.852,11
23729,986,825,210,20,14,8,8,8,4.0,70,\N,\N,68,14,1:21.214,190.784,11
23730,986,1,131,44,3,9,9,9,2.0,70,\N,\N,69,5,1:19.945,193.813,11
23731,986,4,1,14,18,10,10,10,1.0,70,\N,\N,50,11,1:21.014,191.255,11
23734,986,842,5,10,20,13,13,13,0.0,70,\N,\N,70,8,1:20.859,191.622,11
23737,986,832,4,55,8,\N,R,16,0.0,59,\N,\N,34,15,1:21.360,190.442,5
23740,986,807,4,27,7,\N,R,19,0.0,24,\N,\N,18,18,1:21.691,189.670,10
23741,986,817,9,3,16,\N,R,20,0.0,5,\N,\N,4,20,1:22.789,187.155,5
23743,987,822,131,77,1,2,2,2,18.0,71,+2.762,5489024,58,5,1:12.466,214.064,1
23745,987,1,131,44,20,4,4,4,12.0,71,+5.468,5491730,63,2,1:11.845,215.914,1
23746,987,830,9,33,4,5,5,5,10.0,71,+32.940,5519202,64,1,1:11.044,218.349,1
23747,987,817,9,3,14,6,6,6,8.0,71,+48.691,5534953,71,4,1:12.029,215.363,1
23749,987,4,1,14,6,8,8,8,4.0,71,+1:09.363,5555625,57,10,1:13.451,211.193,1
23750,987,815,10,11,5,9,9,9,2.0,71,+1:09.500,5555762,61,8,1:13.052,212.347,1
23751,987,807,4,27,7,10,10,10,1.0,70,\N,\N,57,15,1:13.758,210.314,11
23752,987,832,4,55,8,11,11,11,0.0,70,\N,\N,67,13,1:13.625,210.694,11
23753,987,842,5,10,19,12,12,12,0.0,70,\N,\N,61,9,1:13.323,211.562,11
23757,987,840,3,18,16,16,16,16,0.0,69,\N,\N,69,3,1:11.862,215.863,12
23759,987,839,10,31,10,\N,R,18,0.0,0,\N,\N,\N,0,\N,\N,3
23761,987,825,210,20,13,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,3
23762,988,822,131,77,1,1,1,1,25.0,55,1:34:14.062,5654062,52,1,1:40.650,198.652,1
23763,988,1,131,44,2,2,2,2,18.0,55,+3.899,5657961,51,3,1:41.473,197.041,1
23766,988,830,9,33,6,5,5,5,10.0,55,+46.269,5700331,43,5,1:42.028,195.969,1
23767,988,807,4,27,7,6,6,6,8.0,55,+1:25.713,5739775,53,8,1:42.376,195.303,1
23768,988,815,10,11,8,7,7,7,6.0,55,+1:32.062,5746124,52,11,1:42.689,194.708,1
23769,988,839,10,31,9,8,8,8,4.0,55,+1:38.911,5752973,47,10,1:42.609,194.860,1
23770,988,4,1,14,11,9,9,9,2.0,54,\N,\N,26,4,1:43.378,193.410,11
23774,988,825,210,20,14,13,13,13,0.0,54,\N,\N,50,19,1:43.928,192.387,11
23777,988,842,5,10,17,16,16,16,0.0,54,\N,\N,33,16,1:43.844,192.542,11
23779,988,840,3,18,15,18,18,18,0.0,54,\N,\N,52,6,1:42.324,195.402,11
23780,988,832,4,55,12,\N,R,19,0.0,31,\N,\N,26,14,1:43.378,193.410,36
23781,988,817,9,3,4,\N,R,20,0.0,20,\N,\N,13,12,1:42.757,194.579,9
23783,989,1,131,44,1,2,2,2,18.0,58,+5.036,5378319,50,3,1:26.444,220.845,1
23785,989,817,9,3,8,4,4,4,12.0,58,+7.069,5380352,54,1,1:25.945,222.128,1
23786,989,4,1,14,10,5,5,5,10.0,58,+27.886,5401169,57,7,1:26.978,219.489,1
23787,989,830,9,33,4,6,6,6,8.0,58,+28.945,5402228,54,5,1:26.880,219.737,1
23788,989,807,4,27,7,7,7,7,6.0,58,+32.671,5405954,57,9,1:27.081,219.230,1
23789,989,822,131,77,15,8,8,8,4.0,58,+34.339,5407622,54,8,1:27.019,219.386,1
23791,989,832,4,55,9,10,10,10,1.0,58,+45.722,5419005,51,12,1:27.944,217.079,1
23792,989,815,10,11,12,11,11,11,0.0,58,+46.817,5420100,51,11,1:27.633,217.849,1
23793,989,839,10,31,14,12,12,12,0.0,58,+1:00.278,5433561,57,10,1:27.600,217.931,1
23794,989,844,15,16,18,13,13,13,0.0,58,+1:15.759,5449042,56,15,1:28.759,215.085,1
23795,989,840,3,18,13,14,14,14,0.0,58,+1:18.288,5451571,55,14,1:28.511,215.688,1
23798,989,825,210,20,5,\N,R,17,0.0,22,\N,\N,21,17,1:29.534,213.224,36
23799,989,842,5,10,20,\N,R,18,0.0,13,\N,\N,13,18,1:30.649,210.601,5
23803,990,822,131,77,3,2,2,2,18.0,57,+0.699,5522639,22,1,1:33.740,207.842,1
23804,990,1,131,44,9,3,3,3,15.0,57,+6.512,5528452,51,2,1:33.953,207.371,1
23805,990,842,5,10,5,4,4,4,12.0,57,+1:02.234,5584174,46,11,1:34.863,205.382,1
23806,990,825,210,20,6,5,5,5,10.0,57,+1:15.046,5596986,29,5,1:34.327,206.549,1
23807,990,807,4,27,7,6,6,6,8.0,57,+1:39.024,5620964,50,9,1:34.667,205.807,1
23808,990,4,1,14,13,7,7,7,6.0,56,\N,\N,47,4,1:34.168,206.898,11
23811,990,839,10,31,8,10,10,10,1.0,56,\N,\N,38,12,1:35.043,204.993,11
23812,990,832,4,55,10,11,11,11,0.0,56,\N,\N,35,18,1:35.535,203.937,11
23813,990,844,15,16,19,12,12,12,0.0,56,\N,\N,35,14,1:35.075,204.924,11
23815,990,840,3,18,20,14,14,14,0.0,56,\N,\N,40,13,1:35.058,204.961,11
23817,990,815,10,11,12,16,16,16,0.0,56,\N,\N,32,17,1:35.266,204.513,11
23820,990,830,9,33,15,\N,R,19,0.0,3,\N,\N,\N,0,\N,\N,29
23821,990,817,9,3,4,\N,R,20,0.0,1,\N,\N,\N,0,\N,\N,10
23822,991,817,9,3,6,1,1,1,25.0,56,1:35:36.380,5736380,55,1,1:35.785,204.871,1
23823,991,822,131,77,3,2,2,2,18.0,56,+8.894,5745274,50,6,1:36.987,202.332,1
23825,991,1,131,44,4,4,4,4,12.0,56,+16.985,5753365,20,4,1:36.878,202.559,1
23826,991,830,9,33,5,5,5,5,10.0,56,+20.436,5756816,50,2,1:36.206,203.974,1
23827,991,807,4,27,7,6,6,6,8.0,56,+21.052,5757432,56,5,1:36.881,202.553,1
23828,991,4,1,14,13,7,7,7,6.0,56,+30.639,5767019,56,7,1:37.234,201.818,1
23830,991,832,4,55,9,9,9,9,2.0,56,+35.763,5772143,54,11,1:37.754,200.744,1
23831,991,825,210,20,11,10,10,10,1.0,56,+39.594,5775974,54,14,1:38.152,199.930,1
23832,991,839,10,31,12,11,11,11,0.0,56,+44.050,5780430,47,12,1:37.985,200.271,1
23833,991,815,10,11,8,12,12,12,0.0,56,+44.725,5781105,54,10,1:37.673,200.911,1
23835,991,840,3,18,18,14,14,14,0.0,56,+55.490,5791870,54,17,1:38.500,199.224,1
23839,991,842,5,10,17,18,18,18,0.0,56,+1:06.330,5802710,54,15,1:38.367,199.493,1
23840,991,844,15,16,19,19,19,19,0.0,56,+1:22.575,5818955,23,19,1:38.808,198.603,1
23842,992,1,131,44,2,1,1,1,25.0,51,1:43:44.291,6224291,35,2,1:45.412,205.012,1
23844,992,815,10,11,8,3,3,3,15.0,51,+4.024,6228315,51,6,1:46.206,203.480,1
23846,992,832,4,55,9,5,5,5,10.0,51,+7.515,6231806,50,9,1:46.856,202.242,1
23847,992,844,15,16,13,6,6,6,8.0,51,+9.158,6233449,31,11,1:47.403,201.212,1
23848,992,4,1,14,12,7,7,7,6.0,51,+10.931,6235222,32,12,1:47.449,201.126,1
23849,992,840,3,18,10,8,8,8,4.0,51,+12.546,6236837,50,8,1:46.815,202.319,1
23853,992,842,5,10,17,12,12,12,0.0,51,+24.720,6249011,38,15,1:48.035,200.035,1
23854,992,825,210,20,15,13,13,13,0.0,51,+40.663,6264954,35,16,1:48.155,199.813,1
23855,992,822,131,77,3,\N,R,14,0.0,48,\N,\N,37,1,1:45.149,205.525,29
23857,992,830,9,33,5,\N,R,16,0.0,39,\N,\N,31,5,1:45.771,204.316,4
23858,992,817,9,3,4,\N,R,17,0.0,39,\N,\N,34,3,1:45.419,204.999,4
23859,992,807,4,27,14,\N,R,18,0.0,10,\N,\N,10,18,1:48.867,198.506,3
23860,992,839,10,31,7,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
23862,993,1,131,44,1,1,1,1,25.0,66,1:35:29.972,5729972,64,3,1:19.133,211.770,1
23863,993,822,131,77,2,2,2,2,18.0,66,+20.593,5750565,56,5,1:19.478,210.850,1
23864,993,830,9,33,5,3,3,3,15.0,66,+26.873,5756845,62,4,1:19.422,210.999,1
23866,993,817,9,3,6,5,5,5,10.0,66,+50.058,5780030,61,1,1:18.441,213.638,1
23867,993,825,210,20,7,6,6,6,8.0,65,\N,\N,64,6,1:20.246,208.832,11
23868,993,832,4,55,9,7,7,7,6.0,65,\N,\N,61,9,1:21.324,206.064,11
23869,993,4,1,14,8,8,8,8,4.0,65,\N,\N,64,7,1:20.727,207.588,11
23870,993,815,10,11,15,9,9,9,2.0,64,\N,\N,43,8,1:21.128,206.562,12
23871,993,844,15,16,14,10,10,10,1.0,64,\N,\N,51,14,1:22.122,204.062,12
23872,993,840,3,18,18,11,11,11,0.0,64,\N,\N,60,12,1:22.095,204.129,12
23877,993,839,10,31,13,\N,R,16,0.0,38,\N,\N,36,13,1:22.117,204.074,44
23880,993,842,5,10,12,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
23881,993,807,4,27,16,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
23882,994,817,9,3,1,1,1,1,25.0,78,1:42:54.807,6174807,13,5,1:15.562,158.984,1
23884,994,1,131,44,3,3,3,3,15.0,78,+17.013,6191820,15,8,1:16.270,157.508,1
23886,994,822,131,77,5,5,5,5,10.0,78,+18.822,6193629,21,9,1:16.312,157.422,1
23887,994,839,10,31,6,6,6,6,8.0,78,+23.667,6198474,63,14,1:17.027,155.960,1
23888,994,842,5,10,10,7,7,7,6.0,78,+24.331,6199138,68,15,1:17.099,155.815,1
23889,994,807,4,27,11,8,8,8,4.0,78,+24.839,6199646,57,6,1:16.061,157.941,1
23890,994,830,9,33,20,9,9,9,2.0,78,+25.317,6200124,60,1,1:14.260,161.772,1
23891,994,832,4,55,8,10,10,10,1.0,78,+1:09.013,6243820,19,18,1:17.491,155.027,1
23893,994,815,10,11,9,12,12,12,0.0,78,+1:10.461,6245268,24,19,1:17.546,154.917,1
23894,994,825,210,20,19,13,13,13,0.0,78,+1:14.823,6249630,20,17,1:17.476,155.057,1
23898,994,840,3,18,17,17,17,17,0.0,76,\N,\N,61,3,1:14.944,160.295,12
23899,994,844,15,16,14,\N,R,18,0.0,70,\N,\N,17,20,1:17.710,154.590,4
23901,994,4,1,14,7,\N,R,20,0.0,52,\N,\N,23,13,1:17.018,155.979,6
23903,995,822,131,77,2,2,2,2,18.0,68,+7.376,5318753,51,3,1:13.992,212.179,1
23904,995,830,9,33,3,3,3,3,15.0,68,+8.360,5319737,65,1,1:13.864,212.547,1
23905,995,817,9,3,6,4,4,4,12.0,68,+20.892,5332269,59,5,1:14.159,211.701,1
23906,995,1,131,44,4,5,5,5,10.0,68,+21.559,5332936,66,6,1:14.183,211.633,1
23908,995,807,4,27,7,7,7,7,6.0,67,\N,\N,64,11,1:15.588,207.699,11
23909,995,832,4,55,9,8,8,8,4.0,67,\N,\N,61,13,1:15.666,207.485,11
23910,995,839,10,31,8,9,9,9,2.0,67,\N,\N,61,12,1:15.610,207.639,11
23911,995,844,15,16,13,10,10,10,1.0,67,\N,\N,65,10,1:15.480,207.996,11
23912,995,842,5,10,16,11,11,11,0.0,67,\N,\N,67,14,1:15.699,207.395,11
23914,995,825,210,20,11,13,13,13,0.0,67,\N,\N,65,8,1:15.401,208.214,11
23915,995,815,10,11,10,14,14,14,0.0,67,\N,\N,64,7,1:15.100,209.049,11
23919,995,4,1,14,14,\N,R,18,0.0,40,\N,\N,33,17,1:16.180,206.085,43
23921,995,840,3,18,17,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
23922,996,1,131,44,1,1,1,1,25.0,53,1:30:11.385,5411385,49,5,1:34.509,222.531,1
23923,996,830,9,33,4,2,2,2,18.0,53,+7.090,5418475,47,2,1:34.275,223.083,1
23925,996,817,9,3,5,4,4,4,12.0,53,+34.736,5446121,37,7,1:35.382,220.494,1
23927,996,825,210,20,9,6,6,6,8.0,53,+1:19.364,5490749,50,8,1:35.425,220.395,1
23928,996,822,131,77,2,7,7,7,6.0,53,+1:20.632,5492017,41,1,1:34.225,223.201,1
23929,996,832,4,55,7,8,8,8,4.0,53,+1:27.184,5498569,46,9,1:35.638,219.904,1
23930,996,807,4,27,12,9,9,9,2.0,53,+1:31.989,5503374,46,11,1:35.873,219.365,1
23931,996,844,15,16,8,10,10,10,1.0,53,+1:33.873,5505258,45,12,1:35.977,219.127,1
23937,996,4,1,14,16,16,16,16,0.0,50,\N,\N,48,6,1:35.133,221.071,36
23938,996,840,3,18,19,17,17,17,0.0,48,\N,\N,35,18,1:38.319,213.907,29
23939,996,815,10,11,13,\N,R,18,0.0,27,\N,\N,25,17,1:38.319,213.907,5
23940,996,839,10,31,11,\N,R,19,0.0,0,\N,\N,\N,0,\N,\N,4
23941,996,842,5,10,14,\N,R,20,0.0,0,\N,\N,\N,0,\N,\N,4
23942,997,830,9,33,4,1,1,1,25.0,71,1:21:56.024,4916024,70,4,1:07.442,230.491,1
23946,997,825,210,20,8,5,5,5,10.0,70,\N,\N,70,7,1:08.476,227.010,11
23947,997,839,10,31,11,6,6,6,8.0,70,\N,\N,64,11,1:08.850,225.777,11
23948,997,815,10,11,16,7,7,7,6.0,70,\N,\N,66,8,1:08.504,226.918,11
23949,997,4,1,14,13,8,8,8,4.0,70,\N,\N,69,9,1:08.661,226.399,11
23950,997,844,15,16,18,9,9,9,2.0,70,\N,\N,68,14,1:09.006,225.267,11
23952,997,842,5,10,12,11,11,11,0.0,70,\N,\N,38,19,1:09.295,224.327,11
23953,997,832,4,55,9,12,12,12,0.0,70,\N,\N,37,10,1:08.766,226.053,11
23955,997,840,3,18,14,14,14,14,0.0,69,\N,\N,68,18,1:09.203,224.626,12
23957,997,1,131,44,2,\N,R,16,0.0,62,\N,\N,58,3,1:07.241,231.180,32
23959,997,817,9,3,7,\N,R,18,0.0,53,\N,\N,46,5,1:07.591,229.983,43
23960,997,822,131,77,1,\N,R,19,0.0,13,\N,\N,12,15,1:09.044,225.143,9
23961,997,807,4,27,10,\N,R,20,0.0,11,\N,\N,7,20,1:10.380,220.869,5
23963,998,1,131,44,1,2,2,2,18.0,52,+2.264,5252048,52,3,1:31.245,232.424,1
23965,998,822,131,77,4,4,4,4,12.0,52,+8.883,5258667,43,4,1:31.377,232.089,1
23966,998,817,9,3,6,5,5,5,10.0,52,+9.500,5259284,46,5,1:31.589,231.551,1
23967,998,807,4,27,11,6,6,6,8.0,52,+28.220,5278004,48,7,1:33.405,227.049,1
23968,998,839,10,31,10,7,7,7,6.0,52,+29.930,5279714,48,13,1:33.606,226.562,1
23969,998,4,1,14,13,8,8,8,4.0,52,+31.115,5280899,52,10,1:33.482,226.862,1
23970,998,825,210,20,7,9,9,9,2.0,52,+33.188,5282972,48,12,1:33.604,226.567,1
23971,998,815,10,11,12,10,10,10,1.0,52,+34.708,5284492,48,9,1:33.472,226.887,1
23973,998,840,3,18,19,12,12,12,0.0,52,+38.106,5287890,48,15,1:33.869,225.927,1
23974,998,842,5,10,14,13,13,13,0.0,52,+39.129,5288913,48,8,1:33.465,226.904,1
23977,998,830,9,33,5,\N,R,15,0.0,46,\N,\N,42,6,1:32.007,230.499,23
23979,998,832,4,55,16,\N,R,17,0.0,37,\N,\N,25,17,1:34.602,224.177,4
23981,998,844,15,16,9,\N,R,19,0.0,18,\N,\N,3,19,1:35.209,222.747,27
23983,999,1,131,44,14,1,1,1,25.0,67,1:32:29.845,5549845,66,1,1:15.545,217.968,1
23984,999,822,131,77,2,2,2,2,18.0,67,+4.535,5554380,65,2,1:15.721,217.461,1
23986,999,830,9,33,4,4,4,4,12.0,67,+7.654,5557499,66,3,1:15.852,217.085,1
23987,999,807,4,27,7,5,5,5,10.0,67,+26.609,5576454,66,16,1:17.910,211.351,1
23989,999,815,10,11,10,7,7,7,6.0,67,+30.556,5580401,66,15,1:17.867,211.468,1
23990,999,839,10,31,15,8,8,8,4.0,67,+31.750,5581595,64,17,1:17.941,211.267,1
23993,999,825,210,20,5,11,11,11,0.0,67,+34.919,5584764,66,10,1:17.697,211.930,1
23994,999,832,4,55,8,12,12,12,0.0,67,+43.069,5592914,63,7,1:17.430,212.661,1
23996,999,842,5,10,16,14,14,14,0.0,66,\N,\N,66,13,1:17.762,211.753,11
23997,999,844,15,16,9,15,15,15,0.0,66,\N,\N,64,14,1:17.852,211.509,11
23998,999,4,1,14,11,16,16,16,0.0,65,\N,\N,60,11,1:17.741,211.811,31
23999,999,840,3,18,18,\N,R,17,0.0,53,\N,\N,35,19,1:18.861,208.802,5
24002,999,817,9,3,20,\N,R,20,0.0,27,\N,\N,22,18,1:18.262,210.400,5
24003,1000,1,131,44,1,1,1,1,25.0,70,1:37:16.427,5836427,63,4,1:21.107,194.454,1
24006,1000,817,9,3,12,4,4,4,12.0,70,+46.419,5882846,46,1,1:20.012,197.115,1
24007,1000,822,131,77,2,5,5,5,10.0,70,+50.000,5886427,39,8,1:21.736,192.957,1
24008,1000,842,5,10,6,6,6,6,8.0,70,+1:13.273,5909700,64,7,1:21.685,193.078,1
24009,1000,825,210,20,9,7,7,7,6.0,69,\N,\N,60,6,1:21.302,193.987,11
24010,1000,4,1,14,11,8,8,8,4.0,69,\N,\N,68,9,1:22.090,192.125,11
24011,1000,832,4,55,5,9,9,9,2.0,69,\N,\N,58,13,1:22.774,190.538,11
24014,1000,807,4,27,13,12,12,12,0.0,69,\N,\N,69,5,1:21.261,194.085,11
24015,1000,839,10,31,18,13,13,13,0.0,69,\N,\N,63,14,1:22.876,190.303,11
24016,1000,815,10,11,19,14,14,14,0.0,69,\N,\N,56,16,1:23.263,189.419,11
24019,1000,840,3,18,15,17,17,17,0.0,68,\N,\N,51,12,1:22.660,190.800,12
24021,1000,830,9,33,7,\N,R,19,0.0,5,\N,\N,5,19,1:23.985,187.790,75
